date,tmmx_water_lordville,tmmn_water_lordville,tavg_water_lordville,discharge_lordville,tmmx_water_lordville_src,tmmn_water_lordville_src,tavg_water_lordville_src,discharge_lordville_src
1994-01-07,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-08,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-09,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-10,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-11,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-12,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-13,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-14,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-15,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-16,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-17,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-18,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-19,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-20,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-21,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-22,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-23,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-24,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-25,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-26,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-27,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-28,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-29,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-30,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-01-31,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-01,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-02,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-03,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-04,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-05,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-06,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-07,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-08,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-09,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-10,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-11,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-12,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-13,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-14,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-15,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-16,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-17,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-18,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-19,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-20,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-21,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-22,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-23,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-24,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-25,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-26,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-27,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-02-28,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-01,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-02,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-03,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-04,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-05,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-06,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-07,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-08,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-09,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-10,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-11,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-12,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-13,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-14,0.5,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-15,0.5,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-16,0.5,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-17,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-18,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-19,0.5,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-20,1.0,0.0,0.5,,obs,obs,obs,linear_interpolation
1994-03-21,0.5,0.0,0.5,,obs,obs,obs,linear_interpolation
1994-03-22,0.5,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-23,0.5,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-03-24,1.0,0.0,0.5,,obs,obs,obs,linear_interpolation
1994-03-25,2.5,0.5,1.75,,obs,obs,linear_interpolation,linear_interpolation
1994-03-26,4.0,1.5,3.0,,obs,obs,obs,linear_interpolation
1994-03-27,3.5,2.0,3.25,,obs,obs,linear_interpolation,linear_interpolation
1994-03-31,4.5,2.0,3.5,,obs,obs,obs,linear_interpolation
1994-04-01,6.0,3.0,4.5,,obs,obs,obs,linear_interpolation
1994-04-02,5.5,4.0,5.0,,obs,obs,obs,linear_interpolation
1994-04-03,4.5,3.5,4.0,,obs,obs,obs,linear_interpolation
1994-04-04,5.5,3.0,4.0,,obs,obs,obs,linear_interpolation
1994-04-05,6.0,3.5,4.5,,obs,obs,obs,linear_interpolation
1994-04-06,5.5,4.5,4.5,,obs,obs,obs,linear_interpolation
1994-04-07,4.5,3.0,3.5,,obs,obs,obs,linear_interpolation
1994-04-08,5.0,2.0,3.5,,obs,obs,obs,linear_interpolation
1994-04-09,5.5,3.0,4.5,,obs,obs,obs,linear_interpolation
1994-04-10,5.0,4.5,4.5,,obs,obs,obs,linear_interpolation
1994-04-11,5.5,3.5,4.5,,obs,obs,obs,linear_interpolation
1994-04-12,5.5,4.0,4.5,,obs,obs,obs,linear_interpolation
1994-04-13,5.0,4.0,4.5,,obs,obs,obs,linear_interpolation
1994-04-14,6.0,4.0,5.0,,obs,obs,obs,linear_interpolation
1994-04-15,8.0,5.0,6.0,,obs,obs,obs,linear_interpolation
1994-04-16,7.5,6.0,7.0,,obs,obs,obs,linear_interpolation
1994-04-17,6.5,5.0,5.5,,obs,obs,obs,linear_interpolation
1994-04-18,7.0,4.0,5.5,,obs,obs,obs,linear_interpolation
1994-04-19,7.5,5.5,6.0,,obs,obs,obs,linear_interpolation
1994-04-20,7.5,5.5,6.5,,obs,obs,obs,linear_interpolation
1994-04-21,7.5,5.0,6.5,,obs,obs,obs,linear_interpolation
1994-04-22,7.5,4.5,6.5,,obs,obs,obs,linear_interpolation
1994-04-23,8.5,5.0,7.0,,obs,obs,obs,linear_interpolation
1994-04-24,10.0,6.0,8.0,,obs,obs,obs,linear_interpolation
1994-04-25,10.0,9.0,9.0,,obs,obs,obs,linear_interpolation
1994-04-26,13.0,8.5,10.5,,obs,obs,obs,linear_interpolation
1994-04-27,15.0,11.5,13.5,,obs,obs,obs,linear_interpolation
1994-04-28,14.5,12.0,13.0,,obs,obs,obs,linear_interpolation
1994-04-29,13.0,11.0,11.5,,obs,obs,obs,linear_interpolation
1994-04-30,14.0,10.5,12.0,,obs,obs,obs,linear_interpolation
1994-05-01,14.0,12.0,13.5,,obs,obs,obs,linear_interpolation
1994-05-02,12.0,10.0,11.0,,obs,obs,obs,linear_interpolation
1994-05-03,12.0,8.5,10.5,,obs,obs,obs,linear_interpolation
1994-05-04,13.0,10.5,12.0,,obs,obs,obs,linear_interpolation
1994-05-05,14.5,10.5,12.5,,obs,obs,obs,linear_interpolation
1994-05-06,14.0,11.5,12.5,,obs,obs,obs,linear_interpolation
1994-05-07,13.5,10.0,12.0,,obs,obs,obs,linear_interpolation
1994-05-08,13.0,11.0,12.0,,obs,obs,obs,linear_interpolation
1994-05-09,14.0,10.0,12.0,,obs,obs,obs,linear_interpolation
1994-05-10,13.5,12.0,13.0,,obs,obs,obs,linear_interpolation
1994-05-11,12.5,10.5,12.0,,obs,obs,obs,linear_interpolation
1994-05-12,12.5,11.0,12.0,,obs,obs,obs,linear_interpolation
1994-05-13,12.5,9.0,10.5,,obs,obs,obs,linear_interpolation
1994-05-14,14.0,9.5,12.0,,obs,obs,obs,linear_interpolation
1994-05-15,13.5,12.0,12.5,,obs,obs,obs,linear_interpolation
1994-05-16,13.5,11.5,12.5,,obs,obs,obs,linear_interpolation
1994-05-17,12.5,11.0,11.5,,obs,obs,obs,linear_interpolation
1994-05-18,11.0,9.5,10.0,,obs,obs,obs,linear_interpolation
1994-05-19,11.0,9.5,10.0,,obs,obs,obs,linear_interpolation
1994-05-20,15.0,10.5,12.5,,obs,obs,obs,linear_interpolation
1994-05-21,18.0,13.0,15.0,,obs,obs,obs,linear_interpolation
1994-05-22,20.5,15.5,17.5,,obs,obs,obs,linear_interpolation
1994-05-23,21.5,18.0,19.5,,obs,obs,obs,linear_interpolation
1994-05-24,21.5,18.0,20.0,,obs,obs,obs,linear_interpolation
1994-05-25,20.5,17.5,19.0,,obs,obs,obs,linear_interpolation
1994-05-26,17.5,16.5,17.0,,obs,obs,obs,linear_interpolation
1994-05-27,17.0,14.0,15.5,,obs,obs,obs,linear_interpolation
1994-05-28,16.5,13.0,15.0,,obs,obs,obs,linear_interpolation
1994-05-29,19.0,14.5,16.5,,obs,obs,obs,linear_interpolation
1994-05-30,21.0,16.5,18.5,,obs,obs,obs,linear_interpolation
1994-05-31,23.0,18.5,20.5,,obs,obs,obs,linear_interpolation
1994-06-01,22.0,20.0,21.5,,obs,obs,obs,linear_interpolation
1994-06-02,20.0,16.0,17.5,,obs,obs,obs,linear_interpolation
1994-06-03,19.5,14.5,17.0,,obs,obs,obs,linear_interpolation
1994-06-04,21.0,16.0,18.5,,obs,obs,obs,linear_interpolation
1994-06-05,20.0,18.0,19.0,,obs,obs,obs,linear_interpolation
1994-06-06,19.0,17.5,18.0,,obs,obs,obs,linear_interpolation
1994-06-07,21.5,18.5,19.5,,obs,obs,obs,linear_interpolation
1994-06-08,20.0,17.5,19.0,,obs,obs,obs,linear_interpolation
1994-06-09,21.0,15.5,18.0,,obs,obs,obs,linear_interpolation
1994-06-10,23.5,18.0,21.0,,obs,obs,obs,linear_interpolation
1994-06-11,22.5,16.0,18.5,,obs,obs,obs,linear_interpolation
1994-06-12,17.0,14.0,15.5,,obs,obs,obs,linear_interpolation
1994-06-13,21.0,16.5,18.5,,obs,obs,obs,linear_interpolation
1994-06-14,21.5,19.5,20.5,,obs,obs,obs,linear_interpolation
1994-06-15,23.0,19.0,21.0,,obs,obs,obs,linear_interpolation
1994-06-16,24.0,21.0,22.5,,obs,obs,obs,linear_interpolation
1994-06-17,24.0,21.5,23.0,,obs,obs,obs,linear_interpolation
1994-06-18,25.5,22.0,23.5,,obs,obs,obs,linear_interpolation
1994-06-19,26.0,23.0,24.5,,obs,obs,obs,linear_interpolation
1994-06-20,25.0,21.5,23.5,,obs,obs,obs,linear_interpolation
1994-06-21,23.0,20.5,21.0,,obs,obs,obs,linear_interpolation
1994-06-22,22.0,18.5,20.5,,obs,obs,obs,linear_interpolation
1994-06-23,22.5,19.0,20.5,,obs,obs,obs,linear_interpolation
1994-06-24,21.5,17.0,19.5,,obs,obs,obs,linear_interpolation
1994-06-25,19.0,16.0,17.5,,obs,obs,obs,linear_interpolation
1994-06-26,22.0,17.5,19.5,,obs,obs,obs,linear_interpolation
1994-06-27,21.0,20.0,20.5,,obs,obs,obs,linear_interpolation
1994-06-28,20.0,18.5,19.0,,obs,obs,obs,linear_interpolation
1994-06-29,20.5,18.0,19.0,,obs,obs,obs,linear_interpolation
1994-06-30,20.5,19.0,20.0,,obs,obs,obs,linear_interpolation
1994-07-01,21.0,18.5,19.5,,obs,obs,obs,linear_interpolation
1994-07-02,22.0,19.0,20.5,,obs,obs,obs,linear_interpolation
1994-07-03,23.0,20.5,21.5,,obs,obs,obs,linear_interpolation
1994-07-04,24.0,20.0,22.0,,obs,obs,obs,linear_interpolation
1994-07-05,23.0,21.0,22.0,,obs,obs,obs,linear_interpolation
1994-07-06,24.5,20.0,22.0,,obs,obs,obs,linear_interpolation
1994-07-07,26.0,22.0,24.0,,obs,obs,obs,linear_interpolation
1994-07-08,25.0,19.5,22.0,,obs,obs,obs,linear_interpolation
1994-07-09,26.0,21.0,23.0,,obs,obs,obs,linear_interpolation
1994-07-10,24.0,22.0,23.0,,obs,obs,obs,linear_interpolation
1994-07-11,24.0,19.5,21.5,,obs,obs,obs,linear_interpolation
1994-07-12,24.0,20.0,22.0,,obs,obs,obs,linear_interpolation
1994-07-13,25.5,21.5,23.5,,obs,obs,obs,linear_interpolation
1994-07-14,24.0,22.5,23.0,,obs,obs,obs,linear_interpolation
1994-07-15,22.5,20.0,21.0,,obs,obs,obs,linear_interpolation
1994-07-16,21.0,15.5,18.5,,obs,obs,obs,linear_interpolation
1994-07-17,21.5,18.5,20.0,,obs,obs,obs,linear_interpolation
1994-07-18,21.5,20.5,21.0,,obs,obs,obs,linear_interpolation
1994-07-19,23.5,19.5,21.5,,obs,obs,obs,linear_interpolation
1994-07-20,24.0,21.5,22.5,,obs,obs,obs,linear_interpolation
1994-07-21,23.0,21.0,22.5,,obs,obs,obs,linear_interpolation
1994-07-22,25.0,22.5,23.5,,obs,obs,obs,linear_interpolation
1994-07-23,23.5,21.5,22.5,,obs,obs,obs,linear_interpolation
1994-07-24,22.0,19.0,20.5,,obs,obs,obs,linear_interpolation
1994-07-25,22.5,20.5,21.5,,obs,obs,obs,linear_interpolation
1994-07-26,22.0,20.5,21.0,,obs,obs,obs,linear_interpolation
1994-07-27,21.5,20.0,21.0,,obs,obs,obs,linear_interpolation
1994-07-28,21.0,18.0,19.5,,obs,obs,obs,linear_interpolation
1994-07-29,21.0,17.5,19.0,,obs,obs,obs,linear_interpolation
1994-07-30,23.0,20.0,21.5,,obs,obs,obs,linear_interpolation
1994-07-31,23.0,20.5,22.0,,obs,obs,obs,linear_interpolation
1994-08-01,22.0,20.5,21.0,,obs,obs,obs,linear_interpolation
1994-08-02,21.0,19.5,20.5,,obs,obs,obs,linear_interpolation
1994-08-03,22.5,20.0,21.5,,obs,obs,obs,linear_interpolation
1994-08-04,23.0,20.0,21.5,,obs,obs,obs,linear_interpolation
1994-08-05,22.0,17.5,20.5,,obs,obs,obs,linear_interpolation
1994-08-06,19.5,15.0,17.5,,obs,obs,obs,linear_interpolation
1994-08-07,21.0,17.0,19.0,,obs,obs,obs,linear_interpolation
1994-08-08,22.0,18.0,20.0,,obs,obs,obs,linear_interpolation
1994-08-09,23.0,19.5,21.0,,obs,obs,obs,linear_interpolation
1994-08-10,22.0,20.0,21.0,,obs,obs,obs,linear_interpolation
1994-08-11,20.0,18.0,19.0,,obs,obs,obs,linear_interpolation
1994-08-12,19.5,17.0,18.0,,obs,obs,obs,linear_interpolation
1994-08-13,19.5,17.0,18.0,,obs,obs,obs,linear_interpolation
1994-08-14,19.0,15.5,17.0,,obs,obs,obs,linear_interpolation
1994-08-15,18.5,16.5,17.5,,obs,obs,obs,linear_interpolation
1994-08-16,18.5,16.0,17.5,,obs,obs,obs,linear_interpolation
1994-08-17,18.5,17.5,18.0,,obs,obs,obs,linear_interpolation
1994-08-18,18.0,17.0,17.5,,obs,obs,obs,linear_interpolation
1994-08-19,18.5,16.5,17.5,,obs,obs,obs,linear_interpolation
1994-08-20,20.0,17.5,19.0,,obs,obs,obs,linear_interpolation
1994-08-21,20.0,19.0,19.5,,obs,obs,obs,linear_interpolation
1994-08-22,19.0,17.0,18.0,,obs,obs,obs,linear_interpolation
1994-08-23,18.0,15.5,17.0,,obs,obs,obs,linear_interpolation
1994-08-24,19.0,16.0,17.5,,obs,obs,obs,linear_interpolation
1994-08-25,19.0,17.0,18.0,,obs,obs,obs,linear_interpolation
1994-08-26,20.5,18.0,19.0,,obs,obs,obs,linear_interpolation
1994-08-27,21.0,19.0,20.0,,obs,obs,obs,linear_interpolation
1994-08-28,21.0,19.5,20.5,,obs,obs,obs,linear_interpolation
1994-08-29,20.5,18.5,20.0,,obs,obs,obs,linear_interpolation
1994-08-30,20.0,17.5,19.0,,obs,obs,obs,linear_interpolation
1994-08-31,19.0,17.5,18.0,,obs,obs,obs,linear_interpolation
1994-09-01,18.5,17.0,17.5,,obs,obs,obs,linear_interpolation
1994-09-02,18.5,15.5,17.0,,obs,obs,obs,linear_interpolation
1994-09-03,18.5,15.5,17.0,,obs,obs,obs,linear_interpolation
1994-09-04,18.5,16.0,17.5,,obs,obs,obs,linear_interpolation
1994-09-05,19.0,15.5,17.0,,obs,obs,obs,linear_interpolation
1994-09-06,19.0,15.5,17.5,,obs,obs,obs,linear_interpolation
1994-09-07,19.0,16.5,17.5,,obs,obs,obs,linear_interpolation
1994-09-08,19.5,16.0,18.0,,obs,obs,obs,linear_interpolation
1994-09-09,20.0,17.5,19.0,,obs,obs,obs,linear_interpolation
1994-09-10,19.5,14.5,16.5,,obs,obs,obs,linear_interpolation
1994-09-11,14.5,12.0,13.0,,obs,obs,obs,linear_interpolation
1994-09-12,16.0,12.5,14.0,,obs,obs,obs,linear_interpolation
1994-09-13,19.0,15.5,17.0,,obs,obs,obs,linear_interpolation
1994-09-14,20.0,19.0,19.0,,obs,obs,obs,linear_interpolation
1994-09-15,21.5,18.5,19.5,,obs,obs,obs,linear_interpolation
1994-09-16,23.0,20.0,21.0,,obs,obs,obs,linear_interpolation
1994-09-17,21.5,15.5,17.0,,obs,obs,obs,linear_interpolation
1994-09-18,17.0,14.5,15.5,,obs,obs,obs,linear_interpolation
1994-09-19,18.5,15.5,16.5,,obs,obs,obs,linear_interpolation
1994-09-20,19.5,15.5,17.0,,obs,obs,obs,linear_interpolation
1994-09-21,20.5,17.0,18.5,,obs,obs,obs,linear_interpolation
1994-09-22,19.0,17.5,18.0,,obs,obs,obs,linear_interpolation
1994-09-23,17.5,16.5,17.0,,obs,obs,obs,linear_interpolation
1994-09-24,17.0,14.0,15.0,,obs,obs,obs,linear_interpolation
1994-09-25,15.0,13.5,14.5,,obs,obs,obs,linear_interpolation
1994-09-26,17.0,15.0,16.0,,obs,obs,obs,linear_interpolation
1994-09-27,18.0,16.5,17.0,,obs,obs,obs,linear_interpolation
1994-09-28,17.0,15.5,16.5,,obs,obs,obs,linear_interpolation
1994-09-29,15.5,13.5,14.5,,obs,obs,obs,linear_interpolation
1994-09-30,14.0,12.5,13.0,,obs,obs,obs,linear_interpolation
1994-10-01,13.0,12.5,12.5,,obs,obs,obs,linear_interpolation
1994-10-02,13.0,11.5,12.0,,obs,obs,obs,linear_interpolation
1994-10-03,12.5,10.0,11.5,,obs,obs,obs,linear_interpolation
1994-10-04,11.5,10.5,11.0,,obs,obs,obs,linear_interpolation
1994-10-05,11.5,10.0,10.5,,obs,obs,obs,linear_interpolation
1994-10-06,12.0,9.0,10.0,,obs,obs,obs,linear_interpolation
1994-10-07,13.0,10.0,11.5,,obs,obs,obs,linear_interpolation
1994-10-08,14.5,11.5,13.0,,obs,obs,obs,linear_interpolation
1994-10-09,14.5,13.0,13.5,,obs,obs,obs,linear_interpolation
1994-10-10,14.0,11.5,13.0,,obs,obs,obs,linear_interpolation
1994-10-11,12.0,9.5,11.0,,obs,obs,obs,linear_interpolation
1994-10-12,12.0,9.0,10.0,,obs,obs,obs,linear_interpolation
1994-10-13,12.0,8.5,10.0,,obs,obs,obs,linear_interpolation
1994-10-14,11.0,9.5,10.5,,obs,obs,obs,linear_interpolation
1994-10-15,11.5,9.0,10.0,,obs,obs,obs,linear_interpolation
1994-10-16,11.5,9.0,10.0,,obs,obs,obs,linear_interpolation
1994-10-17,11.0,8.5,9.5,,obs,obs,obs,linear_interpolation
1994-10-18,11.0,9.5,10.0,,obs,obs,obs,linear_interpolation
1994-10-19,11.0,10.5,11.0,,obs,obs,obs,linear_interpolation
1994-10-20,12.0,11.0,11.5,,obs,obs,obs,linear_interpolation
1994-10-21,12.0,10.5,11.0,,obs,obs,obs,linear_interpolation
1994-10-22,11.5,10.5,11.0,,obs,obs,obs,linear_interpolation
1994-10-23,11.0,10.0,10.5,,obs,obs,obs,linear_interpolation
1994-10-24,12.0,9.5,10.5,,obs,obs,obs,linear_interpolation
1994-10-25,11.5,10.0,10.5,,obs,obs,obs,linear_interpolation
1994-10-26,10.0,8.5,9.0,,obs,obs,obs,linear_interpolation
1994-10-27,9.0,8.0,8.5,,obs,obs,obs,linear_interpolation
1994-10-28,9.0,7.0,8.0,,obs,obs,obs,linear_interpolation
1994-10-29,8.5,7.0,8.0,,obs,obs,obs,linear_interpolation
1994-10-30,9.0,7.0,8.0,,obs,obs,obs,linear_interpolation
1994-10-31,9.0,8.0,8.5,,obs,obs,obs,linear_interpolation
1994-11-01,11.0,9.0,10.0,,obs,obs,obs,linear_interpolation
1994-11-02,11.0,8.0,9.5,,obs,obs,obs,linear_interpolation
1994-11-03,9.0,7.0,8.0,,obs,obs,obs,linear_interpolation
1994-11-04,11.0,9.0,10.0,,obs,obs,obs,linear_interpolation
1994-11-05,12.0,10.5,11.0,,obs,obs,obs,linear_interpolation
1994-11-06,12.0,11.0,11.5,,obs,obs,obs,linear_interpolation
1994-11-07,11.0,8.5,9.5,,obs,obs,obs,linear_interpolation
1994-11-08,8.5,7.0,8.0,,obs,obs,obs,linear_interpolation
1994-11-09,8.5,8.0,8.0,,obs,obs,obs,linear_interpolation
1994-11-10,8.5,6.5,7.5,,obs,obs,obs,linear_interpolation
1994-11-11,6.5,5.0,6.0,,obs,obs,obs,linear_interpolation
1994-11-12,5.5,4.0,4.5,,obs,obs,obs,linear_interpolation
1994-11-13,6.0,5.0,5.5,,obs,obs,obs,linear_interpolation
1994-11-14,8.5,6.0,7.0,,obs,obs,obs,linear_interpolation
1994-11-15,9.5,8.5,8.5,,obs,obs,obs,linear_interpolation
1994-11-16,8.5,7.0,7.5,,obs,obs,obs,linear_interpolation
1994-11-17,7.0,5.5,6.5,,obs,obs,obs,linear_interpolation
1994-11-18,8.0,6.5,7.0,,obs,obs,obs,linear_interpolation
1994-11-19,8.0,7.0,7.5,,obs,obs,obs,linear_interpolation
1994-11-20,7.0,5.5,6.0,,obs,obs,obs,linear_interpolation
1994-11-21,6.5,5.5,5.5,,obs,obs,obs,linear_interpolation
1994-11-22,7.0,5.5,6.5,,obs,obs,obs,linear_interpolation
1994-11-23,5.5,2.0,4.0,,obs,obs,obs,linear_interpolation
1994-11-24,2.0,0.5,1.0,,obs,obs,obs,linear_interpolation
1994-11-25,1.5,0.5,1.0,,obs,obs,obs,linear_interpolation
1994-11-26,1.5,1.0,1.0,,obs,obs,obs,linear_interpolation
1994-11-27,1.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-11-28,2.0,0.0,1.0,,obs,obs,obs,linear_interpolation
1994-11-29,3.5,1.5,2.5,,obs,obs,obs,linear_interpolation
1994-11-30,3.0,2.5,2.5,,obs,obs,obs,linear_interpolation
1994-12-01,3.0,2.0,2.5,,obs,obs,obs,linear_interpolation
1994-12-02,2.5,1.5,2.0,,obs,obs,obs,linear_interpolation
1994-12-03,3.0,1.5,2.0,,obs,obs,obs,linear_interpolation
1994-12-04,4.0,2.5,3.0,,obs,obs,obs,linear_interpolation
1994-12-05,6.0,4.0,5.0,,obs,obs,obs,linear_interpolation
1994-12-06,7.0,6.0,6.5,,obs,obs,obs,linear_interpolation
1994-12-07,7.0,5.0,6.0,,obs,obs,obs,linear_interpolation
1994-12-08,5.0,2.0,3.0,,obs,obs,obs,linear_interpolation
1994-12-09,2.0,1.0,1.5,,obs,obs,obs,linear_interpolation
1994-12-10,2.5,1.5,2.0,,obs,obs,obs,linear_interpolation
1994-12-11,3.0,2.0,2.5,,obs,obs,obs,linear_interpolation
1994-12-12,2.0,0.0,0.5,,obs,obs,obs,linear_interpolation
1994-12-13,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-12-14,1.0,0.0,0.5,,obs,obs,obs,linear_interpolation
1994-12-15,1.0,0.5,1.0,,obs,obs,obs,linear_interpolation
1994-12-16,1.0,0.0,0.5,,obs,obs,obs,linear_interpolation
1994-12-17,1.0,0.5,0.5,,obs,obs,obs,linear_interpolation
1994-12-18,2.5,1.0,2.0,,obs,obs,obs,linear_interpolation
1994-12-19,3.0,2.0,2.5,,obs,obs,obs,linear_interpolation
1994-12-20,2.5,1.5,2.0,,obs,obs,obs,linear_interpolation
1994-12-21,1.5,0.5,1.0,,obs,obs,obs,linear_interpolation
1994-12-22,1.0,0.5,1.0,,obs,obs,obs,linear_interpolation
1994-12-23,1.0,0.0,0.5,,obs,obs,obs,linear_interpolation
1994-12-24,2.0,1.0,1.5,,obs,obs,obs,linear_interpolation
1994-12-25,3.5,2.0,3.0,,obs,obs,obs,linear_interpolation
1994-12-26,3.0,2.0,2.5,,obs,obs,obs,linear_interpolation
1994-12-27,2.0,0.5,1.0,,obs,obs,obs,linear_interpolation
1994-12-28,2.0,0.5,1.0,,obs,obs,obs,linear_interpolation
1994-12-29,2.0,0.0,1.0,,obs,obs,obs,linear_interpolation
1994-12-30,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1994-12-31,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-01,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-02,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-03,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-04,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-05,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-06,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-07,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-08,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-09,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-10,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-11,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-12,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-13,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-14,0.0,0.0,0.0,,obs,obs,obs,linear_interpolation
1995-01-15,2.0,0.0,0.5,,obs,obs,obs,linear_interpolation
1995-01-16,6.5,2.0,5.5,,obs,obs,obs,linear_interpolation
1995-01-17,6.0,4.5,5.5,,obs,obs,obs,linear_interpolation
1995-01-18,4.5,4.5,4.5,,obs,obs,obs,linear_interpolation
1995-01-19,4.5,4.5,4.5,,obs,obs,obs,linear_interpolation
