date,tmmx_water_cannonsville,tmmn_water_cannonsville,tavg_water_cannonsville,discharge_cannonsville,tmmx_water_cannonsville_src,tmmn_water_cannonsville_src,tavg_water_cannonsville_src,discharge_cannonsville_src
2018-05-21,12.1,10.1,10.8,616.58928,obs,obs,obs,obs
2018-05-22,11.1,10.0,10.5,626.28408,obs,obs,obs,obs
2018-05-23,13.2,11.1,12.1,652.7832,obs,obs,obs,obs
2018-05-24,12.9,10.8,11.9,641.79576,obs,obs,obs,obs
2018-05-25,12.1,9.7,10.8,611.41872,obs,obs,obs,obs
2018-05-26,10.8,9.1,9.9,533.86032,obs,obs,obs,obs
2018-05-27,9.3,8.7,9.1,473.10624,obs,obs,obs,obs
2018-05-28,11.2,8.5,9.5,400.07208,obs,obs,obs,obs
2018-05-29,11.8,9.0,10.1,369.04872,obs,obs,obs,obs
2018-05-30,11.3,6.7,9.1,328.97688,obs,obs,obs,obs
2018-05-31,7.9,6.4,7.1,308.94096,obs,obs,obs,obs
2018-06-01,8.8,6.3,7.2,290.19768,obs,obs,obs,obs
2018-06-02,6.7,6.1,6.4,329.6232,obs,obs,obs,obs
2018-06-03,6.9,6.0,6.4,329.6232,obs,obs,obs,obs
2018-06-04,7.9,5.8,6.5,329.6232,obs,obs,obs,obs
2018-06-05,6.8,5.7,6.1,329.6232,obs,obs,obs,obs
2018-06-06,6.8,5.8,6.3,329.6232,obs,obs,obs,obs
2018-06-07,8.3,5.8,6.8,329.6232,obs,obs,obs,obs
2018-06-08,8.3,6.1,7.1,329.6232,obs,obs,obs,obs
2018-06-09,8.4,6.1,6.9,329.6232,obs,obs,obs,obs
2018-06-10,7.5,5.8,6.5,329.6232,obs,obs,obs,obs
2018-06-11,9.3,5.7,7.2,310.2336,obs,obs,obs,obs
2018-06-12,9.2,5.7,7.2,325.09896,obs,obs,obs,obs
2018-06-13,7.9,6.2,6.8,335.44008,obs,obs,obs,obs
2018-06-14,8.8,5.7,7.1,332.8548,obs,obs,obs,obs
2018-06-15,9.0,6.2,7.3,278.56392,obs,obs,obs,obs
2018-06-16,9.5,6.2,7.5,251.41848,obs,obs,obs,obs
2018-06-17,9.8,6.3,7.5,335.44008,obs,obs,obs,obs
2018-06-18,8.6,6.3,7.4,355.476,obs,obs,obs,obs
2018-06-19,9.6,6.7,7.8,248.18688,obs,obs,obs,obs
2018-06-20,8.3,6.7,7.3,247.54056,obs,obs,obs,obs
2018-06-21,9.9,6.1,7.5,247.54056,obs,obs,obs,obs
2018-06-22,9.4,6.1,7.5,248.18688,obs,obs,obs,obs
2018-06-23,7.9,6.5,7.1,249.47952,obs,obs,obs,obs
2018-06-24,7.7,6.2,6.8,248.8332,obs,obs,obs,obs
2018-06-25,9.5,6.3,7.6,248.8332,obs,obs,obs,obs
2018-06-26,10.3,6.1,7.8,247.54056,obs,obs,obs,obs
2018-06-27,7.7,6.1,6.9,248.18688,obs,obs,obs,obs
2018-06-28,8.3,6.7,7.2,250.12584,obs,obs,obs,obs
2018-06-29,9.9,6.4,7.8,247.54056,obs,obs,obs,obs
2018-06-30,9.8,6.6,7.7,338.67168,obs,obs,obs,obs
2018-07-01,9.0,6.6,7.6,458.24088,obs,obs,obs,obs
2018-07-02,10.2,6.6,7.7,435.61968,obs,obs,obs,obs
2018-07-03,8.4,6.7,7.5,411.70584,obs,obs,obs,obs
2018-07-04,10.1,6.6,7.7,370.34136,obs,obs,obs,obs
2018-07-05,10.5,6.6,7.9,251.41848,obs,obs,obs,obs
2018-07-06,8.9,6.8,7.6,252.71112,obs,obs,obs,obs
2018-07-07,10.2,6.1,7.8,250.77216,obs,obs,obs,obs
2018-07-08,10.0,6.3,7.7,250.12584,obs,obs,obs,obs
2018-07-09,9.6,6.3,7.7,251.41848,obs,obs,obs,obs
2018-07-10,9.7,6.5,7.7,250.12584,obs,obs,obs,obs
2018-07-11,9.6,6.3,7.7,248.18688,obs,obs,obs,obs
2018-07-12,10.2,6.2,7.7,250.12584,obs,obs,obs,obs
2018-07-13,9.9,6.0,7.5,251.41848,obs,obs,obs,obs
2018-07-14,9.4,6.6,7.7,254.65008,obs,obs,obs,obs
2018-07-15,9.5,7.0,7.9,299.89248,obs,obs,obs,obs
2018-07-16,9.1,6.8,7.8,376.15824,obs,obs,obs,obs
2018-07-17,7.7,6.5,7.0,232.6752,obs,obs,obs,obs
2018-07-18,9.9,6.1,7.6,220.39512,obs,obs,obs,obs
2018-07-19,10.0,6.2,7.8,218.45616,obs,obs,obs,obs
2018-07-20,10.7,6.4,8.0,218.45616,obs,obs,obs,obs
2018-07-21,9.9,6.2,7.7,219.10248,obs,obs,obs,obs
2018-07-22,10.6,6.8,8.4,222.33408,obs,obs,obs,obs
2018-07-23,9.4,7.1,8.1,224.27304,obs,obs,obs,obs
2018-07-24,9.3,7.0,8.1,227.50464,obs,obs,obs,obs
2018-07-25,9.4,7.3,8.1,229.4436,obs,obs,obs,obs
2018-07-26,9.6,7.0,8.1,227.50464,obs,obs,obs,obs
2018-07-27,9.2,6.8,7.5,288.25872,obs,obs,obs,obs
2018-07-28,8.6,6.7,7.4,366.46344,obs,obs,obs,obs
2018-07-29,8.8,6.6,7.5,376.15824,obs,obs,obs,obs
2018-07-30,9.0,6.6,7.5,376.15824,obs,obs,obs,obs
2018-07-31,9.1,6.5,7.5,376.15824,obs,obs,obs,obs
2018-08-01,9.6,6.9,7.8,376.80456,obs,obs,obs,obs
2018-08-02,8.6,6.7,7.3,376.15824,obs,obs,obs,obs
2018-08-03,7.9,6.7,7.3,383.26776,obs,obs,obs,obs
2018-08-04,9.2,6.8,7.7,383.26776,obs,obs,obs,obs
2018-08-05,9.3,6.8,7.8,380.68248,obs,obs,obs,obs
2018-08-06,9.2,6.9,7.8,438.20496,obs,obs,obs,obs
2018-08-07,8.6,6.9,7.6,595.90704,obs,obs,obs,obs
2018-08-08,8.9,6.9,7.7,665.7096,obs,obs,obs,obs
2018-08-09,8.2,7.2,7.7,853.1424,obs,obs,obs,obs
2018-08-10,8.1,6.9,7.4,963.0168,obs,obs,obs,obs
2018-08-11,8.0,6.9,7.2,963.0168,obs,obs,obs,obs
2018-08-12,8.4,6.8,7.4,963.0168,obs,obs,obs,obs
2018-08-13,7.5,6.9,7.2,963.0168,obs,obs,obs,obs
2018-08-14,7.9,6.9,7.3,969.48,obs,obs,obs,obs
2018-08-15,8.2,7.3,7.7,969.48,obs,obs,obs,obs
2018-08-16,8.6,7.2,7.9,969.48,obs,obs,obs,obs
2018-08-17,8.9,7.3,7.9,969.48,obs,obs,obs,obs
2018-08-18,19.9,7.5,10.3,1105.2072,obs,obs,obs,obs
2018-08-19,24.4,19.9,23.4,1861.4016,obs,obs,obs,obs
2018-08-20,24.6,23.8,24.2,1984.2024000000001,obs,obs,obs,obs
2018-08-21,23.8,22.2,23.1,1770.9168,obs,obs,obs,obs
2018-08-22,22.3,19.8,21.2,1551.1680000000001,obs,obs,obs,obs
2018-08-23,19.9,16.4,18.4,1357.272,obs,obs,obs,obs
2018-08-24,16.4,13.5,15.0,1163.376,obs,obs,obs,obs
2018-08-25,13.5,10.5,12.3,1027.6488,obs,obs,obs,obs
2018-08-26,10.5,8.4,9.3,950.0904,obs,obs,obs,obs
2018-08-27,9.9,8.4,9.0,950.0904,obs,obs,obs,obs
2018-08-28,10.2,8.6,9.3,943.6272,obs,obs,obs,obs
2018-08-29,10.4,9.0,9.6,937.164,obs,obs,obs,obs
2018-08-30,10.0,9.1,9.5,930.7008,obs,obs,obs,obs
2018-08-31,10.0,9.1,9.6,904.848,obs,obs,obs,obs
2018-09-01,10.8,9.5,10.0,853.1424,obs,obs,obs,obs
2018-09-02,11.3,9.9,10.3,801.4368000000001,obs,obs,obs,obs
2018-09-03,11.9,9.8,10.5,743.268,obs,obs,obs,obs
2018-09-04,11.5,10.3,10.8,710.952,obs,obs,obs,obs
2018-09-05,12.3,10.5,11.1,717.4152,obs,obs,obs,obs
2018-09-06,11.9,10.7,11.2,717.4152,obs,obs,obs,obs
2018-09-07,12.3,11.1,11.5,717.4152,obs,obs,obs,obs
2018-09-08,11.8,11.3,11.5,710.952,obs,obs,obs,obs
2018-09-09,11.9,11.3,11.6,717.4152,obs,obs,obs,obs
2018-09-10,12.2,11.5,11.9,717.4152,obs,obs,obs,obs
2018-09-11,12.9,12.0,12.6,717.4152,obs,obs,obs,obs
2018-09-12,13.7,12.6,13.0,717.4152,obs,obs,obs,obs
2018-09-13,14.2,13.1,13.5,717.4152,obs,obs,obs,obs
2018-09-14,14.7,13.6,14.1,782.0472,obs,obs,obs,obs
2018-09-15,15.7,14.0,14.7,937.164,obs,obs,obs,obs
2018-09-16,16.0,14.7,15.2,937.164,obs,obs,obs,obs
2018-09-17,16.0,14.9,15.4,937.164,obs,obs,obs,obs
2018-09-18,16.8,15.2,15.9,904.848,obs,obs,obs,obs
2018-09-19,16.9,15.5,16.2,762.6576,obs,obs,obs,obs
2018-09-20,17.1,15.4,16.1,640.50312,obs,obs,obs,obs
2018-09-21,16.4,15.9,16.1,522.22656,obs,obs,obs,obs
2018-09-22,16.8,15.3,16.0,453.07032,obs,obs,obs,obs
2018-09-23,17.2,15.2,16.1,453.07032,obs,obs,obs,obs
2018-09-24,17.5,15.7,16.2,493.14216,obs,obs,obs,obs
2018-09-25,16.7,15.9,16.4,788.5104,obs,obs,obs,obs
2018-09-26,17.2,16.6,16.9,956.5536,obs,obs,obs,obs
2018-09-27,17.1,16.6,16.9,956.5536,obs,obs,obs,obs
2018-09-28,17.4,16.7,16.9,956.5536,obs,obs,obs,obs
2018-09-29,17.5,16.6,16.8,950.0904,obs,obs,obs,obs
2018-09-30,17.0,16.5,16.7,950.0904,obs,obs,obs,obs
2018-10-01,17.2,16.5,16.7,950.0904,obs,obs,obs,obs
2018-10-02,16.6,16.4,16.5,956.5536,obs,obs,obs,obs
2018-10-03,16.4,15.9,16.3,963.0168,obs,obs,obs,obs
2018-10-04,16.3,15.8,16.0,963.0168,obs,obs,obs,obs
2018-10-05,16.8,15.8,16.1,963.0168,obs,obs,obs,obs
2018-10-06,16.1,15.8,16.0,956.5536,obs,obs,obs,obs
2018-10-07,16.5,15.9,16.1,950.0904,obs,obs,obs,obs
2018-10-08,16.3,15.9,16.1,950.0904,obs,obs,obs,obs
2018-10-09,16.6,15.9,16.2,950.0904,obs,obs,obs,obs
2018-10-10,16.6,15.9,16.1,950.0904,obs,obs,obs,obs
2018-10-11,16.3,15.9,16.1,963.0168,obs,obs,obs,obs
2018-10-12,15.9,15.6,15.7,950.0904,obs,obs,obs,obs
2018-10-13,16.0,15.6,15.7,950.0904,obs,obs,obs,obs
2018-10-14,16.4,15.5,15.8,956.5536,obs,obs,obs,obs
2018-10-15,16.1,15.6,15.8,950.0904,obs,obs,obs,obs
2018-10-16,16.6,15.3,15.8,956.5536,obs,obs,obs,obs
2018-10-17,15.7,14.9,15.4,963.0168,obs,obs,obs,obs
2018-10-18,15.7,14.7,15.0,963.0168,obs,obs,obs,obs
2018-10-19,15.7,14.7,15.0,963.0168,obs,obs,obs,obs
2018-10-20,15.2,14.8,14.9,963.0168,obs,obs,obs,obs
2018-10-21,14.8,14.1,14.4,963.0168,obs,obs,obs,obs
2018-10-22,14.2,13.8,14.1,963.0168,obs,obs,obs,obs
2018-10-23,14.4,13.6,13.8,963.0168,obs,obs,obs,obs
2018-10-24,13.7,13.4,13.6,963.0168,obs,obs,obs,obs
2018-10-25,13.5,13.2,13.3,963.0168,obs,obs,obs,obs
2018-10-26,13.6,13.1,13.3,963.0168,obs,obs,obs,obs
2018-10-27,13.5,12.9,13.2,963.0168,obs,obs,obs,obs
2018-10-28,13.2,12.9,13.1,963.0168,obs,obs,obs,obs
2018-10-29,13.1,12.7,13.0,963.0168,obs,obs,obs,obs
2018-10-30,13.0,12.1,12.5,963.0168,obs,obs,obs,obs
2018-10-31,12.9,12.1,12.3,963.0168,obs,obs,obs,obs
2018-11-01,12.2,11.9,12.0,963.0168,obs,obs,obs,obs
2018-11-02,12.2,11.7,12.0,963.0168,obs,obs,obs,obs
2018-11-03,11.9,11.3,11.7,963.0168,obs,obs,obs,obs
2018-11-04,12.0,11.2,11.5,963.0168,obs,obs,obs,obs
2018-11-05,11.5,11.1,11.3,975.9432,obs,obs,obs,obs
2018-11-06,11.5,11.1,11.3,969.48,obs,obs,obs,obs
2018-11-07,11.8,11.1,11.3,963.0168,obs,obs,obs,obs
2018-11-08,11.2,10.7,11.0,963.0168,obs,obs,obs,obs
2018-11-09,10.7,10.4,10.6,969.48,obs,obs,obs,obs
2018-11-10,10.6,9.9,10.3,969.48,obs,obs,obs,obs
2018-11-11,10.7,10.0,10.4,975.9432,obs,obs,obs,obs
2018-11-12,10.7,10.0,10.3,975.9432,obs,obs,obs,obs
2018-11-13,10.3,9.6,10.1,969.48,obs,obs,obs,obs
2018-11-14,9.6,9.0,9.4,963.0168,obs,obs,obs,obs
2018-11-15,9.2,8.3,8.9,963.0168,obs,obs,obs,obs
2018-11-16,9.0,8.2,8.5,969.48,obs,obs,obs,obs
2018-11-17,8.8,8.3,8.5,963.0168,obs,obs,obs,obs
2018-11-18,8.7,8.3,8.5,963.0168,obs,obs,obs,obs
2018-11-19,8.4,8.0,8.3,969.48,obs,obs,obs,obs
2018-11-20,8.3,7.9,8.1,975.9432,obs,obs,obs,obs
2018-11-21,8.0,7.3,7.6,969.48,obs,obs,obs,obs
2018-11-22,7.5,6.8,7.1,963.0168,obs,obs,obs,obs
2018-11-23,7.8,6.8,7.4,963.0168,obs,obs,obs,obs
2018-11-24,7.7,7.5,7.6,963.0168,obs,obs,obs,obs
2018-11-25,7.8,7.6,7.7,963.0168,obs,obs,obs,obs
2018-11-26,7.7,7.5,7.6,963.0168,obs,obs,obs,obs
2018-11-27,7.9,7.1,7.5,975.9432,obs,obs,obs,obs
2018-11-28,7.2,6.8,7.0,975.9432,obs,obs,obs,obs
2018-11-29,7.0,6.8,6.9,975.9432,obs,obs,obs,obs
2018-11-30,7.1,6.8,7.0,975.9432,obs,obs,obs,obs
2018-12-01,7.2,6.9,7.0,975.9432,obs,obs,obs,obs
2018-12-02,7.1,6.8,6.9,975.9432,obs,obs,obs,obs
2018-12-03,7.1,6.3,6.7,975.9432,obs,obs,obs,obs
2018-12-04,6.7,6.3,6.4,975.9432,obs,obs,obs,obs
2018-12-05,6.3,5.7,6.0,975.9432,obs,obs,obs,obs
2018-12-06,6.4,5.9,6.1,975.9432,obs,obs,obs,obs
2018-12-07,6.0,5.7,5.8,963.0168,obs,obs,obs,obs
2018-12-08,5.9,5.6,5.8,963.0168,obs,obs,obs,obs
2018-12-09,6.2,5.5,5.7,963.0168,obs,obs,obs,obs
2018-12-10,6.0,5.5,5.7,963.0168,obs,obs,obs,obs
2018-12-11,6.0,5.5,5.6,963.0168,obs,obs,obs,obs
2018-12-12,5.7,5.5,5.6,963.0168,obs,obs,obs,obs
2018-12-13,5.7,5.5,5.5,963.0168,obs,obs,obs,obs
2018-12-14,5.7,5.5,5.6,963.0168,obs,obs,obs,obs
2018-12-15,5.8,5.6,5.7,963.0168,obs,obs,obs,obs
2018-12-16,5.7,5.6,5.6,963.0168,obs,obs,obs,obs
2018-12-17,5.6,5.2,5.5,963.0168,obs,obs,obs,obs
2018-12-18,5.2,4.9,5.1,963.0168,obs,obs,obs,obs
2018-12-19,5.5,4.9,5.1,963.0168,obs,obs,obs,obs
2018-12-20,5.3,4.9,5.1,963.0168,obs,obs,obs,obs
2018-12-21,5.7,5.3,5.5,963.0168,obs,obs,obs,obs
2018-12-22,5.4,4.9,5.1,975.9432,obs,obs,obs,obs
2018-12-23,5.1,4.9,5.0,975.9432,obs,obs,obs,obs
2018-12-24,5.1,4.9,5.0,975.9432,obs,obs,obs,obs
2018-12-25,5.0,4.7,4.8,975.9432,obs,obs,obs,obs
2018-12-26,4.9,4.7,4.8,975.9432,obs,obs,obs,obs
2018-12-27,5.1,4.6,4.8,975.9432,obs,obs,obs,obs
2018-12-28,4.9,4.7,4.8,975.9432,obs,obs,obs,obs
2018-12-29,4.8,4.6,4.7,963.0168,obs,obs,obs,obs
2018-12-30,4.8,4.5,4.6,963.0168,obs,obs,obs,obs
2018-12-31,4.7,4.4,4.5,963.0168,obs,obs,obs,obs
2019-01-01,4.7,4.4,4.6,963.0168,obs,obs,obs,obs
2019-01-02,4.7,4.4,4.5,963.0168,obs,obs,obs,obs
2019-01-03,4.4,4.3,4.4,963.0168,obs,obs,obs,obs
2019-01-04,4.7,4.2,4.4,963.0168,obs,obs,obs,obs
2019-01-05,4.5,4.3,4.4,963.0168,obs,obs,obs,obs
2019-01-06,4.4,3.9,4.2,963.0168,obs,obs,obs,obs
2019-01-07,4.2,3.7,3.9,963.0168,obs,obs,obs,obs
2019-01-08,4.1,3.8,3.9,963.0168,obs,obs,obs,obs
2019-01-09,4.1,3.8,4.0,963.0168,obs,obs,obs,obs
2019-01-10,3.8,3.5,3.6,963.0168,obs,obs,obs,obs
2019-01-11,3.6,3.2,3.4,963.0168,obs,obs,obs,obs
2019-01-12,3.7,3.2,3.4,963.0168,obs,obs,obs,obs
2019-01-13,3.7,2.8,3.3,963.0168,obs,obs,obs,obs
2019-01-14,3.6,2.7,3.0,963.0168,obs,obs,obs,obs
2019-01-15,3.1,2.6,2.9,963.0168,obs,obs,obs,obs
2019-01-16,3.4,2.9,3.1,963.0168,obs,obs,obs,obs
2019-01-17,3.7,2.8,3.2,963.0168,obs,obs,obs,obs
2019-01-18,3.6,3.2,3.4,963.0168,obs,obs,obs,obs
2019-01-19,3.4,2.9,3.2,969.48,obs,obs,obs,obs
2019-01-20,3.2,2.3,2.9,975.9432,obs,obs,obs,obs
2019-01-21,2.8,2.0,2.4,963.0168,obs,obs,obs,obs
2019-01-22,3.6,2.8,3.1,963.0168,obs,obs,obs,obs
2019-01-23,3.2,3.0,3.1,963.0168,obs,obs,obs,obs
2019-01-24,3.2,2.9,3.0,975.9432,obs,obs,obs,obs
2019-01-25,3.3,2.7,3.0,975.9432,obs,obs,obs,obs
2019-01-26,3.5,2.7,3.1,975.9432,obs,obs,obs,obs
2019-01-27,3.3,2.7,3.0,975.9432,obs,obs,obs,obs
2019-01-28,3.2,2.4,2.7,982.4064,obs,obs,obs,obs
2019-01-29,2.9,2.7,2.8,1014.7224,obs,obs,obs,obs
2019-01-30,3.0,2.3,2.6,1014.7224,obs,obs,obs,obs
2019-01-31,3.2,2.3,2.6,1014.7224,obs,obs,obs,obs
2019-02-01,3.3,2.4,2.7,1014.7224,obs,obs,obs,obs
2019-02-02,3.2,2.5,2.8,1021.1856,obs,obs,obs,obs
2019-02-03,3.5,3.0,3.1,1027.6488,obs,obs,obs,obs
2019-02-04,3.8,3.0,3.2,1027.6488,obs,obs,obs,obs
2019-02-05,3.8,3.0,3.2,1021.1856,obs,obs,obs,obs
2019-02-06,3.4,2.9,3.1,1021.1856,obs,obs,obs,obs
2019-02-07,3.5,3.0,3.2,1027.6488,obs,obs,obs,obs
2019-02-08,3.6,2.6,3.1,1034.112,obs,obs,obs,obs
2019-02-09,2.9,2.4,2.6,1027.6488,obs,obs,obs,obs
2019-02-10,3.5,2.6,2.9,1034.112,obs,obs,obs,obs
2019-02-11,3.3,2.9,3.0,1021.1856,obs,obs,obs,obs
2019-02-12,2.9,2.5,2.7,1014.7224,obs,obs,obs,obs
2019-02-13,3.2,2.7,2.9,1014.7224,obs,obs,obs,obs
2019-02-14,3.6,2.7,3.0,1008.2592,obs,obs,obs,obs
2019-02-15,3.5,2.8,3.1,1014.7224,obs,obs,obs,obs
2019-02-16,3.4,2.6,2.9,1014.7224,obs,obs,obs,obs
2019-02-17,3.6,2.6,2.9,1014.7224,obs,obs,obs,obs
2019-02-18,3.0,2.6,2.8,1021.1856,obs,obs,obs,obs
2019-02-19,3.5,2.5,2.8,1014.7224,obs,obs,obs,obs
2019-02-20,2.9,2.4,2.6,1014.7224,obs,obs,obs,obs
2019-02-21,3.5,2.4,3.0,1014.7224,obs,obs,obs,obs
2019-02-22,3.0,2.7,2.8,1014.7224,obs,obs,obs,obs
2019-02-23,3.2,2.6,2.9,1014.7224,obs,obs,obs,obs
2019-02-24,3.1,2.8,2.9,1014.7224,obs,obs,obs,obs
2019-02-25,2.9,2.3,2.6,1014.7224,obs,obs,obs,obs
2019-02-26,3.0,2.3,2.6,1014.7224,obs,obs,obs,obs
2019-02-27,2.8,2.4,2.5,1014.7224,obs,obs,obs,obs
2019-02-28,3.5,2.4,2.7,1008.2592,obs,obs,obs,obs
2019-03-01,3.6,2.5,2.9,988.8696,obs,obs,obs,obs
2019-03-02,3.1,2.7,2.9,788.5104,obs,obs,obs,obs
2019-03-03,3.3,2.5,2.8,678.636,obs,obs,obs,obs
2019-03-04,3.2,2.3,2.7,594.6144,obs,obs,obs,obs
2019-03-05,3.7,2.2,2.7,512.53176,obs,obs,obs,obs
2019-03-06,3.4,2.1,2.5,458.24088,obs,obs,obs,obs
2019-03-07,3.3,2.0,2.5,427.21752,obs,obs,obs,obs
2019-03-08,4.0,2.0,2.8,429.8028,obs,obs,obs,obs
2019-03-09,4.7,2.2,3.1,432.38808,obs,obs,obs,obs
2019-03-10,3.3,2.2,2.9,432.38808,obs,obs,obs,obs
2019-03-11,4.7,2.7,3.4,432.38808,obs,obs,obs,obs
2019-03-12,3.7,2.6,2.9,432.38808,obs,obs,obs,obs
2019-03-13,4.0,2.4,3.1,405.88896,obs,obs,obs,obs
2019-03-14,4.8,3.0,3.6,383.91408,obs,obs,obs,obs
2019-03-15,5.6,3.1,3.8,357.41496,obs,obs,obs,obs
2019-03-16,3.7,2.5,3.2,271.4544,obs,obs,obs,obs
2019-03-17,4.4,2.4,3.1,238.49208000000002,obs,obs,obs,obs
2019-03-18,3.9,2.3,3.0,229.4436,obs,obs,obs,obs
2019-03-19,4.6,2.2,3.3,156.40944,obs,obs,obs,obs
2019-03-20,6.6,2.3,3.9,130.55664,obs,obs,obs,obs
2019-03-21,4.0,2.9,3.4,131.20296,obs,obs,obs,obs
2019-03-22,4.1,2.3,3.2,132.4956,obs,obs,obs,obs
2019-03-23,5.3,2.0,3.3,131.20296,obs,obs,obs,obs
2019-03-24,5.5,2.2,3.6,131.20296,obs,obs,obs,obs
2019-03-25,6.2,2.9,4.1,129.91032,obs,obs,obs,obs
2019-03-26,6.3,2.2,3.7,129.91032,obs,obs,obs,obs
2019-03-27,6.3,2.2,3.8,129.91032,obs,obs,obs,obs
2019-03-28,6.9,2.5,4.3,129.91032,obs,obs,obs,obs
2019-03-29,4.3,3.6,3.9,130.55664,obs,obs,obs,obs
2019-03-30,6.0,3.5,4.5,131.20296,obs,obs,obs,obs
2019-03-31,4.5,2.9,3.9,217.80984,obs,obs,obs,obs
2019-04-01,4.5,2.6,3.2,430.44912,obs,obs,obs,obs
2019-04-02,4.8,2.6,3.4,428.51016,obs,obs,obs,obs
2019-04-03,5.2,2.9,3.7,443.37552,obs,obs,obs,obs
2019-04-04,4.7,2.8,3.5,520.2876,obs,obs,obs,obs
2019-04-05,3.2,3.0,3.1,525.45816,obs,obs,obs,obs
2019-04-06,4.3,3.1,3.5,539.03088,obs,obs,obs,obs
2019-04-07,4.8,3.1,3.7,595.90704,obs,obs,obs,obs
2019-04-08,5.1,3.6,4.1,577.16376,obs,obs,obs,obs
2019-04-09,5.3,3.6,4.3,513.17808,obs,obs,obs,obs
2019-04-10,4.2,3.4,3.8,466.64304,obs,obs,obs,obs
2019-04-11,4.3,3.4,3.8,490.55688,obs,obs,obs,obs
2019-04-12,5.3,3.6,4.2,627.57672,obs,obs,obs,obs
2019-04-13,5.7,4.0,4.6,807.9,obs,obs,obs,obs
2019-04-14,5.2,4.2,4.6,1021.1856,obs,obs,obs,obs
2019-04-15,7.1,3.8,4.7,1182.7656,obs,obs,obs,obs
2019-04-16,4.8,3.7,4.1,1745.064,obs,obs,obs,obs
2019-04-17,5.6,4.0,4.7,1848.4752,obs,obs,obs,obs
2019-04-18,5.1,4.5,4.8,1725.6744,obs,obs,obs,obs
2019-04-19,6.0,4.7,5.4,1570.5576,obs,obs,obs,obs
2019-04-20,6.0,5.0,5.6,1997.1288,obs,obs,obs,obs
2019-04-21,6.3,5.3,5.9,2371.9944,obs,obs,obs,obs
2019-04-22,8.4,5.8,7.3,2184.5616,obs,obs,obs,obs
2019-04-23,9.6,7.8,8.6,1900.1808,obs,obs,obs,obs
2019-04-24,8.5,5.5,7.2,1667.5056,obs,obs,obs,obs
2019-04-25,9.6,6.9,8.3,1473.6096,obs,obs,obs,obs
2019-04-26,9.4,8.3,9.0,1331.4192,obs,obs,obs,obs
2019-04-27,8.5,4.8,6.4,1434.8304,obs,obs,obs,obs
2019-04-28,7.9,6.3,7.4,1492.9992,obs,obs,obs,obs
2019-04-29,9.2,7.3,8.3,1447.7568,obs,obs,obs,obs
2019-04-30,9.2,8.6,8.9,1370.1984,obs,obs,obs,obs
2019-05-01,9.4,9.0,9.2,1286.1768,obs,obs,obs,obs
2019-05-02,9.5,8.3,8.9,1195.692,obs,obs,obs,obs
2019-05-03,9.3,8.4,9.0,1124.5968,obs,obs,obs,obs
2019-05-04,9.5,7.9,8.7,1111.6704,obs,obs,obs,obs
2019-05-05,9.3,8.8,9.0,1118.1336000000001,obs,obs,obs,obs
2019-05-06,9.4,8.3,8.7,1105.2072,obs,obs,obs,obs
2019-05-07,8.6,6.9,7.9,1066.428,obs,obs,obs,obs
2019-05-08,7.3,6.0,6.6,1014.7224,obs,obs,obs,obs
2019-05-09,6.6,5.8,6.1,1014.7224,obs,obs,obs,obs
2019-05-10,6.8,5.7,6.1,1014.7224,obs,obs,obs,obs
2019-05-11,7.5,5.8,6.4,1014.7224,obs,obs,obs,obs
2019-05-12,6.1,5.6,5.9,1014.7224,obs,obs,obs,obs
2019-05-13,5.6,5.4,5.5,1021.1856,obs,obs,obs,obs
2019-05-14,6.3,5.5,6.0,1027.6488,obs,obs,obs,obs
2019-05-15,10.2,5.8,8.3,1124.5968,obs,obs,obs,obs
2019-05-16,12.4,10.2,11.3,1273.2504,obs,obs,obs,obs
2019-05-17,12.4,11.1,11.7,1324.956,obs,obs,obs,obs
2019-05-18,12.5,11.1,11.7,1286.1768,obs,obs,obs,obs
2019-05-19,12.4,9.7,11.1,1195.692,obs,obs,obs,obs
2019-05-20,12.5,9.3,11.3,1383.1248,obs,obs,obs,obs
2019-05-21,13.2,11.8,12.4,1544.7048,obs,obs,obs,obs
2019-05-22,14.5,11.5,13.0,1434.8304,obs,obs,obs,obs
2019-05-23,13.9,12.0,13.3,1305.5664,obs,obs,obs,obs
2019-05-24,12.0,10.1,10.9,1040.5752,obs,obs,obs,obs
2019-05-25,10.5,8.9,9.8,585.56592,obs,obs,obs,obs
2019-05-26,10.6,8.8,9.7,429.8028,obs,obs,obs,obs
2019-05-27,10.8,8.9,9.7,420.75432,obs,obs,obs,obs
2019-05-28,9.5,8.1,8.6,424.63224,obs,obs,obs,obs
2019-05-29,10.0,8.3,9.2,559.71312,obs,obs,obs,obs
2019-05-30,9.7,9.0,9.3,475.0452,obs,obs,obs,obs
2019-05-31,11.9,9.4,10.6,398.77944,obs,obs,obs,obs
2019-06-01,11.0,9.4,10.2,380.68248,obs,obs,obs,obs
2019-06-02,9.6,8.3,9.0,353.53704,obs,obs,obs,obs
2019-06-03,9.2,7.3,8.2,338.02536,obs,obs,obs,obs
2019-06-04,8.9,6.8,7.6,327.03792,obs,obs,obs,obs
2019-06-05,9.1,7.2,7.9,328.97688,obs,obs,obs,obs
2019-06-06,8.1,6.9,7.4,332.8548,obs,obs,obs,obs
2019-06-07,10.5,6.7,8.1,332.8548,obs,obs,obs,obs
2019-06-08,10.4,6.9,8.3,329.6232,obs,obs,obs,obs
