date,flow_01425000,flow_01417000,inflow_delLordville,consumption_delLordville,flow_lordville,flow_delTrenton,flow_outletSchuylkill,cannonsville_storage,pepacton_storage,cannonsville_storage_pct,pepacton_storage_pct
1978-01-29,3272.9599479352,1550.2376845343997,3489.1672,0.17206950464194462,8312.192762964958,18703.192860105442,5287.465274302429,91451.50501547226,130235.05947885208,95.56061130143392,92.89233914326111
1978-01-30,2844.652970523664,1550.2376845343997,2367.294,0.17206950464194462,6762.012585553422,17813.764861769552,4836.92071630243,89930.66256695475,129923.17043137559,93.97143423924217,92.66987905233637
1978-01-31,2322.9104526182964,1550.2376845343997,1721.4629,0.17206950464194462,5594.438967648054,22281.773174942566,4537.15916130243,88677.32968634261,129464.6177838991,92.66178650610513,92.34280869037026
1978-02-01,1988.786660487639,1550.2376845343997,1304.5161,0.17206950464194462,4843.368375517397,21087.267443847333,4254.312573302431,87584.78835450533,128387.18923914249,91.52015502038175,91.57431472121434
1978-02-02,1473.802404792627,1550.2376845343997,995.2704,0.17206950464194462,4019.138419822385,18566.36941485846,3964.9197358613833,86769.38415193965,127336.57701837606,90.66811301143119,90.82494794463342
1978-02-03,590.5434137036,944.6976593529363,829.03156,0.17206950464194462,2364.100563551894,16763.069843761783,3456.732498514518,86604.04639124751,126912.69889321075,90.49534628134536,90.52260976691208
1978-02-04,580.9674737036,537.6477589452037,704.2918,0.17206950464194462,1822.7349631441616,15085.990901049214,2992.0056042359324,86458.02827040505,126725.11172205854,90.3427672627012,90.38881007279497
1978-02-05,553.6887737036,372.9818739697881,667.7887,0.17206950464194462,1594.287278168746,14832.180340774594,2700.3985974247466,86347.3121078882,126587.97825953139,90.22707639277763,90.29099733204806
1978-02-06,539.6431737036,288.3424343158145,662.2481,0.17206950464194462,1490.0616385147725,13706.346489786909,2589.8239109032584,86268.56654415358,126439.42097707896,90.14479262711973,90.18503636025603
1978-02-07,547.4844537035999,240.38164611176353,633.36316,0.17206950464194462,1421.0571903107216,13277.460471838775,2813.3314717828334,86186.81482335346,126275.89205756798,90.05936763150831,90.06839661738087
1978-02-08,512.9666037036,209.0951901766967,656.8774,0.17206950464194462,1378.7671243756547,13504.487327191675,2717.334711548409,86104.35326794142,126116.08307962242,89.97320090693984,89.95441018518005
1978-02-09,500.68256370359995,267.28241715748084,643.808,0.17206950464194462,1411.6009113564387,11536.375363957986,2456.4504447018003,85979.39405286593,125890.61259100026,89.84262701448895,89.79358957988606
1978-02-10,487.43145370359997,302.8783090892093,637.465,0.17206950464194462,1427.6026932881673,10531.590097971028,2257.4699447411635,85827.01291032496,125617.87217525442,89.68339907035,89.59905290674352
1978-02-11,473.61727370359995,235.4350653283023,612.7294,0.17206950464194462,1321.6096695272604,9194.603630625073,2160.900403714283,85693.04915881938,125343.9579138492,89.54341604892308,89.4036789685087
1978-02-12,459.3560437036,193.89,611.9807,0.17206950464194462,1265.0546741989579,9159.207722646883,2000.713323099806,85568.55482282024,125072.91439179431,89.41332792353211,89.21035263323418
1978-02-13,448.3119197036,193.89,600.6682,0.17206950464194462,1242.6980501989578,8412.17549548976,1842.2371507062126,85427.94445113016,124800.78849107244,89.2663996354547,89.01625427323285
1978-02-14,445.4927737036,193.89,585.3556,0.17206950464194462,1224.5663041989578,8678.437233793598,1726.906824673478,85280.85553490477,124561.74309510535,89.11270170836444,88.84575113773563
